"","x"
"4831",6
"4832",18
"4833",9
"4834",26
"4835",13
"4836",3
"4837",1
"4838",4
"4839",7
"4840",0
"4841",16
"4842",16
"4843",1
"4844",13
"4845",19
"4846",19
"4847",14
"4848",1
"4849",19
"4850",13
"4851",7
"4852",14
"4853",9
"4854",29
"4855",5
"4856",30
"4857",7
"4858",3
"4859",22
"4860",29
"4861",12
"4862",9
"4863",10
"4864",14
"4865",1
"4866",15
"4867",4
"4868",12
"4869",5
"4870",18
"4871",18
"4872",25
"4873",4
"4874",12
"4875",19
"4876",16
"4877",13
"4878",13
"4879",28
"4880",19
"4881",18
"4882",13
"4883",6
"4884",30
"4885",6
"4886",6
"4887",17
"4888",14
"4889",27
"4890",17
"4891",12
"4892",16
"4893",21
"4894",15
"4895",1
"4896",18
"4897",16
"4898",6
"4899",30
"4900",6
"4901",17
"4902",17
"4903",15
"4904",15
"4905",29
"4906",5
"4907",11
"4908",9
"4909",1
"4910",19
"4911",20
"4912",13
"4913",13
"4914",20
"4915",18
"4916",18
"4917",9
"4918",15
"4919",19
"4920",30
"4921",4
"4922",12
"4923",15
"4924",9
"4925",14
"4926",2
"4927",8
"4928",13
"4929",26
"4930",15
"4931",14
"4932",5
"4933",14
"4934",9
"4935",29
"4936",17
"4937",15
"4938",7
"4939",0
"4940",18
"4941",11
"4942",17
"4943",18
"4944",11
"4945",3
"4946",18
"4947",9
"4948",10
"4949",7
"4950",15
"4951",11
"4952",14
"4953",12
"4954",8
"4955",12
"4956",4
"4957",18
"4958",16
"4959",23
"4960",4
"4961",1
"4962",16
"4963",28
"4964",19
"4965",14
"4966",15
"4967",6
"4968",17
"4969",10
"4970",16
"4971",9
"4972",30
"4973",17
"4974",19
"4975",10
"4976",11
"4977",16
"4978",13
"4979",1
"4980",20
"4981",0
"4982",13
"4983",0
"4984",20
"4985",10
"4986",25
"4987",25
"4988",10
"4989",0
"4990",13
"4991",17
"4992",13
"4993",30
"4994",20
"4995",13
"4996",9
"4997",13
"4998",16
"4999",4
"5000",19
