"","x"
"4831",6
"4832",3
"4833",6
"4834",2
"4835",11
"4836",12
"4837",3
"4838",10
"4839",1
"4840",2
"4841",7
"4842",3
"4843",7
"4844",7
"4845",11
"4846",13
"4847",7
"4848",7
"4849",8
"4850",10
"4851",7
"4852",13
"4853",6
"4854",1
"4855",4
"4856",7
"4857",4
"4858",6
"4859",5
"4860",2
"4861",7
"4862",6
"4863",4
"4864",7
"4865",7
"4866",1
"4867",4
"4868",11
"4869",3
"4870",3
"4871",4
"4872",5
"4873",1
"4874",11
"4875",5
"4876",4
"4877",1
"4878",9
"4879",8
"4880",1
"4881",5
"4882",4
"4883",5
"4884",3
"4885",9
"4886",8
"4887",15
"4888",6
"4889",1
"4890",3
"4891",4
"4892",8
"4893",3
"4894",6
"4895",4
"4896",5
"4897",4
"4898",5
"4899",11
"4900",2
"4901",9
"4902",5
"4903",3
"4904",6
"4905",2
"4906",13
"4907",5
"4908",5
"4909",6
"4910",5
"4911",4
"4912",0
"4913",1
"4914",12
"4915",4
"4916",1
"4917",7
"4918",5
"4919",4
"4920",7
"4921",11
"4922",7
"4923",8
"4924",8
"4925",8
"4926",8
"4927",4
"4928",2
"4929",3
"4930",8
"4931",10
"4932",3
"4933",4
"4934",5
"4935",10
"4936",7
"4937",5
"4938",3
"4939",0
"4940",3
"4941",4
"4942",5
"4943",7
"4944",1
"4945",4
"4946",1
"4947",0
"4948",14
"4949",14
"4950",2
"4951",13
"4952",5
"4953",10
"4954",11
"4955",7
"4956",4
"4957",9
"4958",12
"4959",4
"4960",10
"4961",5
"4962",5
"4963",1
"4964",8
"4965",5
"4966",4
"4967",11
"4968",5
"4969",13
"4970",11
"4971",2
"4972",3
"4973",7
"4974",3
"4975",7
"4976",8
"4977",4
"4978",3
"4979",14
"4980",0
"4981",11
"4982",4
"4983",6
"4984",9
"4985",7
"4986",8
"4987",6
"4988",4
"4989",11
"4990",11
"4991",11
"4992",7
"4993",5
"4994",2
"4995",4
"4996",14
"4997",4
"4998",2
"4999",6
"5000",2
"5001",10
"5002",4
"5003",9
"5004",1
"5005",4
"5006",9
"5007",1
"5008",7
"5009",2
"5010",3
"5011",6
"5012",15
"5013",7
"5014",2
"5015",6
"5016",9
"5017",5
"5018",9
"5019",9
"5020",5
"5021",3
"5022",3
"5023",1
"5024",2
"5025",9
"5026",10
"5027",8
"5028",14
"5029",8
"5030",8
"5031",13
"5032",3
"5033",4
"5034",10
"5035",6
"5036",10
"5037",5
"5038",3
"5039",7
"5040",11
"5041",6
"5042",7
"5043",11
"5044",14
"5045",10
"5046",6
"5047",6
"5048",7
"5049",4
"5050",1
"5051",5
"5052",10
"5053",8
"5054",3
"5055",5
"5056",11
"5057",7
"5058",10
"5059",6
"5060",6
"5061",13
"5062",3
"5063",5
"5064",11
"5065",1
"5066",13
"5067",11
"5068",5
"5069",9
"5070",10
"5071",10
"5072",4
"5073",3
"5074",8
"5075",6
"5076",10
"5077",5
"5078",8
"5079",1
"5080",1
"5081",1
"5082",11
"5083",3
"5084",5
"5085",6
"5086",6
"5087",10
"5088",4
"5089",8
"5090",9
"5091",10
"5092",6
"5093",6
"5094",12
"5095",4
"5096",8
"5097",6
"5098",7
"5099",5
"5100",10
"5101",0
"5102",13
"5103",2
"5104",4
"5105",4
"5106",10
"5107",5
"5108",5
"5109",3
"5110",9
"5111",9
"5112",5
"5113",1
"5114",13
"5115",3
"5116",12
"5117",3
"5118",7
"5119",10
"5120",3
"5121",7
"5122",3
"5123",6
"5124",4
"5125",4
"5126",6
"5127",13
"5128",7
"5129",11
"5130",4
"5131",9
"5132",7
"5133",5
"5134",10
"5135",13
"5136",6
"5137",3
"5138",13
"5139",11
"5140",4
"5141",12
"5142",12
"5143",12
"5144",13
"5145",6
"5146",7
"5147",1
"5148",10
"5149",4
"5150",9
"5151",0
"5152",2
"5153",15
"5154",11
"5155",6
"5156",2
"5157",8
"5158",8
"5159",6
"5160",5
"5161",9
"5162",7
"5163",6
"5164",5
"5165",3
"5166",9
"5167",12
"5168",8
"5169",13
"5170",8
"5171",7
"5172",10
"5173",4
"5174",2
"5175",6
"5176",5
"5177",8
"5178",9
"5179",11
"5180",6
"5181",9
"5182",3
"5183",10
"5184",11
"5185",10
"5186",5
"5187",13
"5188",14
"5189",9
"5190",8
"5191",4
"5192",12
"5193",9
"5194",9
"5195",2
"5196",5
"5197",2
"5198",2
"5199",7
"5200",6
"5201",12
"5202",2
"5203",3
"5204",3
"5205",5
"5206",7
"5207",5
"5208",6
"5209",7
"5210",7
"5211",14
"5212",9
"5213",7
"5214",7
"5215",8
"5216",5
"5217",9
"5218",0
"5219",3
"5220",11
"5221",0
"5222",8
"5223",7
"5224",12
"5225",12
"5226",3
"5227",7
"5228",9
"5229",8
"5230",6
"5231",14
"5232",9
"5233",5
"5234",2
"5235",4
"5236",10
"5237",9
"5238",5
"5239",5
"5240",4
"5241",7
"5242",1
"5243",11
"5244",13
"5245",11
"5246",14
"5247",5
"5248",6
"5249",7
"5250",5
"5251",1
"5252",6
"5253",2
"5254",3
"5255",4
"5256",8
"5257",10
"5258",5
"5259",4
"5260",10
"5261",1
"5262",12
"5263",10
"5264",13
"5265",7
"5266",11
"5267",10
"5268",5
"5269",7
"5270",6
"5271",9
"5272",14
"5273",1
"5274",3
"5275",8
"5276",6
"5277",6
"5278",5
"5279",2
"5280",5
"5281",9
"5282",4
"5283",6
"5284",6
"5285",7
"5286",7
"5287",0
"5288",12
"5289",3
"5290",8
"5291",13
"5292",10
"5293",1
"5294",7
"5295",9
"5296",8
"5297",1
"5298",5
"5299",6
"5300",9
"5301",3
"5302",1
"5303",7
"5304",3
"5305",11
"5306",7
"5307",1
"5308",2
"5309",7
"5310",3
"5311",1
"5312",11
"5313",8
"5314",8
"5315",14
"5316",5
"5317",13
"5318",10
"5319",15
"5320",9
"5321",3
"5322",5
"5323",7
"5324",13
"5325",9
"5326",5
"5327",4
"5328",7
"5329",14
"5330",2
"5331",5
"5332",2
"5333",12
"5334",6
"5335",9
"5336",3
"5337",5
"5338",10
"5339",7
"5340",11
"5341",6
"5342",1
"5343",3
"5344",9
"5345",1
"5346",1
"5347",2
"5348",3
"5349",7
"5350",10
"5351",8
"5352",6
"5353",8
"5354",4
"5355",6
"5356",5
"5357",5
"5358",6
"5359",9
"5360",7
"5361",5
"5362",2
"5363",8
"5364",8
"5365",12
"5366",8
"5367",5
"5368",11
"5369",6
"5370",4
"5371",10
"5372",6
"5373",7
"5374",10
"5375",2
"5376",3
"5377",10
"5378",4
"5379",7
"5380",4
"5381",2
"5382",3
"5383",5
"5384",8
"5385",11
"5386",6
"5387",4
"5388",3
"5389",12
"5390",10
"5391",8
"5392",5
"5393",9
"5394",10
"5395",11
"5396",6
"5397",5
"5398",5
"5399",4
"5400",12
"5401",6
"5402",3
"5403",7
"5404",2
"5405",8
"5406",8
"5407",1
"5408",10
"5409",5
"5410",8
"5411",1
"5412",2
"5413",3
"5414",0
"5415",7
"5416",10
"5417",9
"5418",5
"5419",1
"5420",3
"5421",14
"5422",8
"5423",5
"5424",9
"5425",9
"5426",8
"5427",11
"5428",12
"5429",13
"5430",3
"5431",2
"5432",8
"5433",4
"5434",11
"5435",2
"5436",7
"5437",4
"5438",7
"5439",8
"5440",7
"5441",1
"5442",2
"5443",4
"5444",7
"5445",5
"5446",6
"5447",3
"5448",7
"5449",8
"5450",7
"5451",7
"5452",10
"5453",7
"5454",12
"5455",5
"5456",4
"5457",6
"5458",10
"5459",8
"5460",11
"5461",9
"5462",11
"5463",5
"5464",8
"5465",2
"5466",2
"5467",6
"5468",7
"5469",5
"5470",7
"5471",8
"5472",10
"5473",4
"5474",6
"5475",13
"5476",2
"5477",9
"5478",8
"5479",4
"5480",5
"5481",4
"5482",6
"5483",12
"5484",9
"5485",8
"5486",4
"5487",10
"5488",6
"5489",2
"5490",1
"5491",8
"5492",13
"5493",10
"5494",3
"5495",8
"5496",6
"5497",10
"5498",1
"5499",6
"5500",15
"5501",11
"5502",1
"5503",3
"5504",4
"5505",9
"5506",13
"5507",4
"5508",7
"5509",11
"5510",13
"5511",9
"5512",8
"5513",11
"5514",8
"5515",5
"5516",7
"5517",15
"5518",7
"5519",3
"5520",3
"5521",3
"5522",0
"5523",5
"5524",6
"5525",5
"5526",8
"5527",11
"5528",3
"5529",5
"5530",4
"5531",12
"5532",8
"5533",7
"5534",12
"5535",13
"5536",2
"5537",10
"5538",6
"5539",9
"5540",5
"5541",9
"5542",8
"5543",3
"5544",3
"5545",2
"5546",4
"5547",4
"5548",8
"5549",4
"5550",6
"5551",4
"5552",0
"5553",5
"5554",8
"5555",11
"5556",2
"5557",6
"5558",2
"5559",0
"5560",1
"5561",7
"5562",6
"5563",14
"5564",6
"5565",0
"5566",15
"5567",12
"5568",4
"5569",9
"5570",1
"5571",11
"5572",4
"5573",1
"5574",6
"5575",8
"5576",8
"5577",8
"5578",12
"5579",6
"5580",3
"5581",6
"5582",10
"5583",10
"5584",2
"5585",9
"5586",2
"5587",9
"5588",6
"5589",0
"5590",1
"5591",5
"5592",5
"5593",3
"5594",5
"5595",15
"5596",6
"5597",6
"5598",7
"5599",0
"5600",9
"5601",9
"5602",6
"5603",3
"5604",9
"5605",5
"5606",10
"5607",3
"5608",13
"5609",0
"5610",8
"5611",1
"5612",10
"5613",10
"5614",13
"5615",5
"5616",1
"5617",1
"5618",2
"5619",4
"5620",2
"5621",8
"5622",4
"5623",9
"5624",10
"5625",11
"5626",3
"5627",1
"5628",13
"5629",3
"5630",6
"5631",3
"5632",9
"5633",7
"5634",2
"5635",10
"5636",3
"5637",4
"5638",4
"5639",5
"5640",1
"5641",5
"5642",2
"5643",5
"5644",5
"5645",7
"5646",8
"5647",8
"5648",8
"5649",5
"5650",8
"5651",10
"5652",8
"5653",6
"5654",6
"5655",3
"5656",3
"5657",3
"5658",9
"5659",8
"5660",0
"5661",6
"5662",8
"5663",0
"5664",13
"5665",9
"5666",3
"5667",7
"5668",6
"5669",12
"5670",3
"5671",2
"5672",4
"5673",12
"5674",7
"5675",9
"5676",7
"5677",1
"5678",14
"5679",6
"5680",7
"5681",5
"5682",5
"5683",2
"5684",4
"5685",3
"5686",7
"5687",8
"5688",8
"5689",8
"5690",9
"5691",9
"5692",9
"5693",5
"5694",3
"5695",0
"5696",10
"5697",5
"5698",2
"5699",7
"5700",5
"5701",9
"5702",8
"5703",4
"5704",8
"5705",5
"5706",3
"5707",7
"5708",6
"5709",3
"5710",2
"5711",4
"5712",1
"5713",12
"5714",4
"5715",11
"5716",12
"5717",8
"5718",1
"5719",2
"5720",8
"5721",10
"5722",1
"5723",6
"5724",10
"5725",9
"5726",13
"5727",9
"5728",9
"5729",7
"5730",7
"5731",6
"5732",7
"5733",5
"5734",6
"5735",3
"5736",4
"5737",3
"5738",11
"5739",6
"5740",6
"5741",8
"5742",1
"5743",11
"5744",6
"5745",5
"5746",4
"5747",6
"5748",3
"5749",7
"5750",4
"5751",6
"5752",7
"5753",3
"5754",8
"5755",11
"5756",9
"5757",5
"5758",6
"5759",12
"5760",4
"5761",10
"5762",6
"5763",4
"5764",12
"5765",4
"5766",5
"5767",3
"5768",9
"5769",3
"5770",6
"5771",2
"5772",0
"5773",13
"5774",9
"5775",8
"5776",5
"5777",7
"5778",8
"5779",3
"5780",5
"5781",6
"5782",7
"5783",9
"5784",6
"5785",2
"5786",5
"5787",1
"5788",9
"5789",5
"5790",12
"5791",1
"5792",4
"5793",12
"5794",13
"5795",3
"5796",2
"5797",3
"5798",5
"5799",3
"5800",9
"5801",9
"5802",3
"5803",12
"5804",3
"5805",7
"5806",5
"5807",5
"5808",8
"5809",12
"5810",9
"5811",15
"5812",9
"5813",5
"5814",13
"5815",1
"5816",2
"5817",6
"5818",10
"5819",6
"5820",3
"5821",8
"5822",12
"5823",3
"5824",5
"5825",9
"5826",2
"5827",4
"5828",6
"5829",13
"5830",6
"5831",2
"5832",5
"5833",7
"5834",0
"5835",3
"5836",5
"5837",7
"5838",12
"5839",4
"5840",7
"5841",7
"5842",13
"5843",8
"5844",5
"5845",4
"5846",6
"5847",2
"5848",3
"5849",4
"5850",3
"5851",9
"5852",8
"5853",5
"5854",4
"5855",3
"5856",3
"5857",7
"5858",9
"5859",4
"5860",7
"5861",4
"5862",8
"5863",12
"5864",0
"5865",7
"5866",5
"5867",10
"5868",8
"5869",11
"5870",5
"5871",2
"5872",11
"5873",5
"5874",3
"5875",10
"5876",14
"5877",6
"5878",4
"5879",7
"5880",11
"5881",4
"5882",10
"5883",8
"5884",5
"5885",5
"5886",5
"5887",7
"5888",6
"5889",4
"5890",13
"5891",9
"5892",2
"5893",3
"5894",11
"5895",13
"5896",2
"5897",7
"5898",5
"5899",5
"5900",11
"5901",5
"5902",3
"5903",1
"5904",2
"5905",9
"5906",5
"5907",1
"5908",7
"5909",7
"5910",1
"5911",1
"5912",5
"5913",2
"5914",0
"5915",5
"5916",10
"5917",7
"5918",5
"5919",5
"5920",12
"5921",5
"5922",7
"5923",7
"5924",7
"5925",12
"5926",4
"5927",3
"5928",11
"5929",5
"5930",10
"5931",2
"5932",6
"5933",4
"5934",5
"5935",5
"5936",6
"5937",14
"5938",3
"5939",2
"5940",9
"5941",7
"5942",6
"5943",10
"5944",10
"5945",5
"5946",2
"5947",4
"5948",5
"5949",11
"5950",4
"5951",9
"5952",9
"5953",10
"5954",9
"5955",5
"5956",11
"5957",11
"5958",2
"5959",4
"5960",2
"5961",2
"5962",11
"5963",5
"5964",7
"5965",10
"5966",6
"5967",6
"5968",7
"5969",13
"5970",8
"5971",6
"5972",0
"5973",3
"5974",10
"5975",6
"5976",6
"5977",6
"5978",1
"5979",2
"5980",12
"5981",2
"5982",11
"5983",9
"5984",2
"5985",5
"5986",5
"5987",6
"5988",7
"5989",5
"5990",4
"5991",6
"5992",7
"5993",5
"5994",5
"5995",2
"5996",2
"5997",5
"5998",3
"5999",1
"6000",6
"6001",12
"6002",10
"6003",7
"6004",11
"6005",7
"6006",5
"6007",6
"6008",4
"6009",2
"6010",8
"6011",11
"6012",6
"6013",0
"6014",8
"6015",4
"6016",14
"6017",11
"6018",7
"6019",6
"6020",11
"6021",1
"6022",7
"6023",11
"6024",2
"6025",4
"6026",10
"6027",10
"6028",9
"6029",6
"6030",6
"6031",7
"6032",1
"6033",11
"6034",7
"6035",8
"6036",11
"6037",2
"6038",7
"6039",9
"6040",5
"6041",5
"6042",5
"6043",11
"6044",4
"6045",4
"6046",7
"6047",10
"6048",5
"6049",4
"6050",8
"6051",4
"6052",2
"6053",11
"6054",8
"6055",11
"6056",8
"6057",2
"6058",10
"6059",5
"6060",7
"6061",6
"6062",9
"6063",15
"6064",6
"6065",1
"6066",5
"6067",8
"6068",9
"6069",9
"6070",1
"6071",4
"6072",6
"6073",6
"6074",10
"6075",3
"6076",8
"6077",5
"6078",10
"6079",7
"6080",6
"6081",9
"6082",10
"6083",5
"6084",5
"6085",6
"6086",9
"6087",3
"6088",5
"6089",6
"6090",5
"6091",3
"6092",8
"6093",2
"6094",3
"6095",6
"6096",9
"6097",0
"6098",4
"6099",6
"6100",1
"6101",13
"6102",4
"6103",9
"6104",13
"6105",5
"6106",0
"6107",7
"6108",2
"6109",4
"6110",6
"6111",7
"6112",12
"6113",7
"6114",6
"6115",0
"6116",3
"6117",8
"6118",0
"6119",1
"6120",4
"6121",10
"6122",4
"6123",12
"6124",9
"6125",8
"6126",5
"6127",6
"6128",5
"6129",2
"6130",1
"6131",9
"6132",5
"6133",5
"6134",2
"6135",3
"6136",3
"6137",4
"6138",1
"6139",8
"6140",2
"6141",7
"6142",3
"6143",14
"6144",3
"6145",7
"6146",2
"6147",5
"6148",3
"6149",3
"6150",14
"6151",5
"6152",9
"6153",5
"6154",8
"6155",11
"6156",7
"6157",13
"6158",5
"6159",3
"6160",5
"6161",8
"6162",8
"6163",2
"6164",5
"6165",0
"6166",0
"6167",4
"6168",4
"6169",11
"6170",8
"6171",11
"6172",8
"6173",5
"6174",12
"6175",6
"6176",2
"6177",3
"6178",5
"6179",2
"6180",10
"6181",2
"6182",3
"6183",2
"6184",0
"6185",13
"6186",9
"6187",7
"6188",5
"6189",9
"6190",11
"6191",6
"6192",7
"6193",8
"6194",8
"6195",6
"6196",2
"6197",14
"6198",7
"6199",1
"6200",7
"6201",11
"6202",7
"6203",9
"6204",10
"6205",6
"6206",9
"6207",12
"6208",5
"6209",3
"6210",10
"6211",3
"6212",7
"6213",10
"6214",8
"6215",7
"6216",3
"6217",4
"6218",6
"6219",9
"6220",5
"6221",2
"6222",5
"6223",8
"6224",10
"6225",5
"6226",2
"6227",9
"6228",6
"6229",13
"6230",5
"6231",1
"6232",6
"6233",9
"6234",10
"6235",10
"6236",1
"6237",1
"6238",5
"6239",14
"6240",7
"6241",6
"6242",13
"6243",7
"6244",7
"6245",5
"6246",8
"6247",10
"6248",6
"6249",12
"6250",9
"6251",5
"6252",13
"6253",4
"6254",4
"6255",1
"6256",3
"6257",8
"6258",7
"6259",5
"6260",9
"6261",4
"6262",7
"6263",9
"6264",14
"6265",4
"6266",0
"6267",1
"6268",7
"6269",7
"6270",8
"6271",7
"6272",8
"6273",5
"6274",9
"6275",6
"6276",1
"6277",5
"6278",5
"6279",1
"6280",14
"6281",8
"6282",10
"6283",6
"6284",6
"6285",8
"6286",11
"6287",11
"6288",11
"6289",8
"6290",6
"6291",8
"6292",5
"6293",4
"6294",5
"6295",8
"6296",4
"6297",7
"6298",3
"6299",3
"6300",9
"6301",2
"6302",10
"6303",6
"6304",10
"6305",11
"6306",10
"6307",9
"6308",7
"6309",3
"6310",6
"6311",7
"6312",5
"6313",6
"6314",2
"6315",5
"6316",2
"6317",9
"6318",8
"6319",12
"6320",6
"6321",1
"6322",3
"6323",7
"6324",7
"6325",5
"6326",5
"6327",0
"6328",3
"6329",6
"6330",8
"6331",12
"6332",9
"6333",11
"6334",10
"6335",2
"6336",10
"6337",4
"6338",4
"6339",5
"6340",8
"6341",4
"6342",5
"6343",3
"6344",1
"6345",2
"6346",4
"6347",9
"6348",9
"6349",0
"6350",5
"6351",8
"6352",6
"6353",1
"6354",2
"6355",7
"6356",1
"6357",6
"6358",10
"6359",5
"6360",8
"6361",9
"6362",3
"6363",10
"6364",7
"6365",3
"6366",7
"6367",12
"6368",8
"6369",4
"6370",1
"6371",9
"6372",13
"6373",2
"6374",1
"6375",1
"6376",4
"6377",10
"6378",2
"6379",6
"6380",0
"6381",8
"6382",8
"6383",1
"6384",9
"6385",7
"6386",7
"6387",8
"6388",4
"6389",6
"6390",11
"6391",8
"6392",3
"6393",5
"6394",6
"6395",2
"6396",7
"6397",3
"6398",1
"6399",3
"6400",6
"6401",2
"6402",7
"6403",2
"6404",3
"6405",1
"6406",3
"6407",13
"6408",7
"6409",8
"6410",7
"6411",9
"6412",3
"6413",7
"6414",4
"6415",4
"6416",6
"6417",5
"6418",0
"6419",6
"6420",10
"6421",7
"6422",6
"6423",2
"6424",9
"6425",3
"6426",13
"6427",5
"6428",6
"6429",2
"6430",10
"6431",7
"6432",6
"6433",6
"6434",8
"6435",13
"6436",7
"6437",5
"6438",3
"6439",5
"6440",3
"6441",6
"6442",5
"6443",7
"6444",4
"6445",11
"6446",10
"6447",8
"6448",3
"6449",6
"6450",7
"6451",2
"6452",7
"6453",4
"6454",6
"6455",11
"6456",2
"6457",5
"6458",5
"6459",6
"6460",9
"6461",0
"6462",4
"6463",10
"6464",6
"6465",8
"6466",7
"6467",1
"6468",4
"6469",9
"6470",1
"6471",3
"6472",6
"6473",5
"6474",0
"6475",9
"6476",9
"6477",13
"6478",0
"6479",1
"6480",7
"6481",10
"6482",12
"6483",1
"6484",3
"6485",4
"6486",7
"6487",8
"6488",14
"6489",2
"6490",8
"6491",7
"6492",5
"6493",4
"6494",2
"6495",3
"6496",8
"6497",5
"6498",5
"6499",7
"6500",11
"6501",7
"6502",8
"6503",4
"6504",8
"6505",9
"6506",8
"6507",6
"6508",12
"6509",3
"6510",7
"6511",6
"6512",13
"6513",8
"6514",8
"6515",13
"6516",3
"6517",7
"6518",12
"6519",4
"6520",3
"6521",5
"6522",6
"6523",10
"6524",8
"6525",0
"6526",10
"6527",7
"6528",9
"6529",1
"6530",1
"6531",11
"6532",1
"6533",3
"6534",6
"6535",2
"6536",10
"6537",2
"6538",3
"6539",11
"6540",3
"6541",6
"6542",11
"6543",9
"6544",2
"6545",13
"6546",4
"6547",7
"6548",4
"6549",1
"6550",6
"6551",14
"6552",6
"6553",0
"6554",6
"6555",7
"6556",4
"6557",2
"6558",7
"6559",4
"6560",5
"6561",8
"6562",1
"6563",8
"6564",5
"6565",4
"6566",8
"6567",6
"6568",6
"6569",2
"6570",13
"6571",6
"6572",7
"6573",3
"6574",2
"6575",3
"6576",4
"6577",14
"6578",8
"6579",7
"6580",9
"6581",0
"6582",5
"6583",3
"6584",1
"6585",8
"6586",7
"6587",11
"6588",2
"6589",8
"6590",11
"6591",1
"6592",10
"6593",6
"6594",12
"6595",4
"6596",6
"6597",5
"6598",7
"6599",3
"6600",1
"6601",2
"6602",7
"6603",6
"6604",6
"6605",5
"6606",4
"6607",10
"6608",10
"6609",9
"6610",4
"6611",3
"6612",7
"6613",10
"6614",5
"6615",10
"6616",10
"6617",1
"6618",6
"6619",8
"6620",8
"6621",10
"6622",5
"6623",2
"6624",13
"6625",4
"6626",4
"6627",1
"6628",3
"6629",3
"6630",9
"6631",8
"6632",2
"6633",9
"6634",3
"6635",11
"6636",2
"6637",6
"6638",9
"6639",5
"6640",5
"6641",1
"6642",1
"6643",5
"6644",5
"6645",4
"6646",1
"6647",4
"6648",4
"6649",3
"6650",10
"6651",2
"6652",5
"6653",9
"6654",5
"6655",3
"6656",1
"6657",5
"6658",8
"6659",3
"6660",12
"6661",9
"6662",10
"6663",4
"6664",9
"6665",3
"6666",2
"6667",5
"6668",1
"6669",4
"6670",1
"6671",6
"6672",3
"6673",8
"6674",6
"6675",3
"6676",7
"6677",3
"6678",10
"6679",13
"6680",5
"6681",0
"6682",11
"6683",5
"6684",9
"6685",2
"6686",9
"6687",7
"6688",6
"6689",11
"6690",3
"6691",3
"6692",8
"6693",10
"6694",3
"6695",13
"6696",8
"6697",7
"6698",7
"6699",0
"6700",5
"6701",9
"6702",7
"6703",2
"6704",8
"6705",7
"6706",11
"6707",5
"6708",10
"6709",5
"6710",6
"6711",1
"6712",10
"6713",11
"6714",4
"6715",5
"6716",5
"6717",8
"6718",5
"6719",3
"6720",11
"6721",6
"6722",3
"6723",6
"6724",9
"6725",10
"6726",8
"6727",1
"6728",7
"6729",4
"6730",4
"6731",5
"6732",8
"6733",9
"6734",2
"6735",1
"6736",3
"6737",6
"6738",4
"6739",2
"6740",7
"6741",6
"6742",3
"6743",11
"6744",8
"6745",0
"6746",1
"6747",10
"6748",5
"6749",8
"6750",9
"6751",9
"6752",12
"6753",4
"6754",12
"6755",4
"6756",11
"6757",10
"6758",11
"6759",5
"6760",3
"6761",4
"6762",3
"6763",8
"6764",6
"6765",3
"6766",7
"6767",6
"6768",7
"6769",11
"6770",3
"6771",6
"6772",11
"6773",4
"6774",4
"6775",3
"6776",9
"6777",5
"6778",7
"6779",0
"6780",5
"6781",6
"6782",8
"6783",4
"6784",9
"6785",12
"6786",9
"6787",12
"6788",1
"6789",8
"6790",3
"6791",10
"6792",3
"6793",10
"6794",5
"6795",5
"6796",7
"6797",5
"6798",8
"6799",10
"6800",4
"6801",8
"6802",7
"6803",8
"6804",5
"6805",8
"6806",12
"6807",6
"6808",0
"6809",5
"6810",3
"6811",13
"6812",5
"6813",5
"6814",3
"6815",5
"6816",6
"6817",4
"6818",6
"6819",6
"6820",1
"6821",15
"6822",6
"6823",4
"6824",8
"6825",9
"6826",6
"6827",3
"6828",6
"6829",5
"6830",2
"6831",0
"6832",5
"6833",7
"6834",14
"6835",9
"6836",6
"6837",4
"6838",5
"6839",2
"6840",0
"6841",8
"6842",10
"6843",0
"6844",8
"6845",10
"6846",2
"6847",3
"6848",10
"6849",4
"6850",6
"6851",4
"6852",8
"6853",7
"6854",5
"6855",4
"6856",2
"6857",11
"6858",3
"6859",6
"6860",13
"6861",8
"6862",4
"6863",14
"6864",6
"6865",9
"6866",2
"6867",5
"6868",4
"6869",14
"6870",7
"6871",4
"6872",14
"6873",2
"6874",9
"6875",1
"6876",5
"6877",14
"6878",5
"6879",2
"6880",13
"6881",8
"6882",8
"6883",7
"6884",6
"6885",6
"6886",3
"6887",9
"6888",11
"6889",13
"6890",2
"6891",12
"6892",5
"6893",7
"6894",2
"6895",6
"6896",7
"6897",0
"6898",4
"6899",4
"6900",10
"6901",6
"6902",3
"6903",8
"6904",11
"6905",1
"6906",6
"6907",7
"6908",5
"6909",2
"6910",3
"6911",2
"6912",11
"6913",5
"6914",7
"6915",2
"6916",2
"6917",9
"6918",10
"6919",10
"6920",8
"6921",7
"6922",2
"6923",7
"6924",4
"6925",9
"6926",6
"6927",4
"6928",11
"6929",10
"6930",7
"6931",2
"6932",8
"6933",10
"6934",7
"6935",8
"6936",0
"6937",4
"6938",3
"6939",5
"6940",11
"6941",7
"6942",11
"6943",10
"6944",5
"6945",6
"6946",6
"6947",6
"6948",10
"6949",11
"6950",3
"6951",9
"6952",6
"6953",3
"6954",10
"6955",12
"6956",8
"6957",11
"6958",3
"6959",2
"6960",6
"6961",4
"6962",8
"6963",3
"6964",11
"6965",3
"6966",15
"6967",7
"6968",4
"6969",2
"6970",4
"6971",3
"6972",2
"6973",7
"6974",10
"6975",4
"6976",6
"6977",9
"6978",7
"6979",7
"6980",4
"6981",2
"6982",3
"6983",5
"6984",8
"6985",9
"6986",3
"6987",9
"6988",5
"6989",8
"6990",10
"6991",8
"6992",7
"6993",4
"6994",3
"6995",7
"6996",1
"6997",0
"6998",5
"6999",2
"7000",5
"7001",14
"7002",1
"7003",3
"7004",10
"7005",4
"7006",8
"7007",8
"7008",9
"7009",6
"7010",5
"7011",5
"7012",9
"7013",9
"7014",6
"7015",2
"7016",3
"7017",9
"7018",4
"7019",3
"7020",8
"7021",2
"7022",2
"7023",8
"7024",1
"7025",6
"7026",6
"7027",12
"7028",1
"7029",11
"7030",2
"7031",8
"7032",5
"7033",7
"7034",12
"7035",3
"7036",8
"7037",6
"7038",9
"7039",1
"7040",3
"7041",5
"7042",7
"7043",3
"7044",5
"7045",9
"7046",7
"7047",4
"7048",5
"7049",2
"7050",5
"7051",9
"7052",0
"7053",2
"7054",3
"7055",5
"7056",5
"7057",11
"7058",5
"7059",6
"7060",6
"7061",6
"7062",6
"7063",8
"7064",5
"7065",9
"7066",7
"7067",6
"7068",10
"7069",11
"7070",7
"7071",6
"7072",3
"7073",2
"7074",2
"7075",9
"7076",2
"7077",5
"7078",7
"7079",9
"7080",5
"7081",12
"7082",8
"7083",6
"7084",13
"7085",7
"7086",9
"7087",8
"7088",1
"7089",6
"7090",11
"7091",8
"7092",4
"7093",6
"7094",8
"7095",4
"7096",10
"7097",4
"7098",11
"7099",13
"7100",6
"7101",4
"7102",1
"7103",8
"7104",10
"7105",14
"7106",3
"7107",5
"7108",4
"7109",6
"7110",9
"7111",8
"7112",3
"7113",7
"7114",10
"7115",5
"7116",4
"7117",12
"7118",3
"7119",6
"7120",4
"7121",2
"7122",5
"7123",4
"7124",10
"7125",2
"7126",5
"7127",2
"7128",8
"7129",5
"7130",9
"7131",6
"7132",9
"7133",9
"7134",0
"7135",9
"7136",1
"7137",11
"7138",4
"7139",11
"7140",2
"7141",3
"7142",9
"7143",0
"7144",7
"7145",7
"7146",9
"7147",2
"7148",2
"7149",7
"7150",3
"7151",2
"7152",11
"7153",5
"7154",3
"7155",11
"7156",4
"7157",7
"7158",4
"7159",2
"7160",9
"7161",2
"7162",13
